('AK', 'F', 'D', 0, 1, 0, 0, 0, 6, 1, 6, 6, 6, 3, 1, 3, 3, 3)
('AK', 'F', 'D', 0, 2, 0, 0, 0, 6, 2, 6, 12, 6, 4, 2, 4, 8, 4)
('AK', 'F', 'D', 0, 1, 0, 0, 0, 6, 1, 6, 6, 6, 5, 1, 5, 5, 5)
('AK', 'F', 'D', 0, 2, 0, 0, 0, 6, 2, 6, 12, 6, 6, 2, 6, 12, 6)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0)
('AK', 'F', 'D', 1, 5, 1, 5, 1, 0, 5, 0, 0, 0, 1, 5, 1, 5, 1)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 2, 1, 2, 2, 2)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 3, 1, 3, 3, 3)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 0, 2, 0, 0, 0, 4, 2, 4, 8, 4)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 5, 1, 5, 5, 5)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 0, 4, 0, 0, 0, 6, 4, 6, 24, 6)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 9, 3)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 4, 2, 4, 8, 4)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 1, 4, 1, 4, 1, 5, 4, 5, 20, 5)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 2, 3, 2, 6, 2, 0, 3, 0, 0, 0)
('AK', 'F', 'D', 1, 5, 1, 5, 1, 2, 5, 2, 10, 2, 1, 5, 1, 5, 1)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 2, 4, 2, 8, 2, 2, 4, 2, 8, 2)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 2, 4, 2, 8, 2, 3, 4, 3, 12, 3)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 2, 3, 2, 6, 2, 4, 3, 4, 12, 4)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 2, 2, 2, 4, 2, 5, 2, 5, 10, 5)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 6, 1, 6, 6, 6)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 3, 3, 3, 9, 3, 0, 3, 0, 0, 0)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 3, 2, 3, 6, 3, 1, 2, 1, 2, 1)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 2, 1, 2, 2, 2)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 3, 3, 3, 9, 3, 5, 3, 5, 15, 5)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 3, 4, 3, 12, 3, 6, 4, 6, 24, 6)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 4, 1, 4, 4, 4, 0, 1, 0, 0, 0)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 4, 4, 4, 16, 4, 2, 4, 2, 8, 2)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 4, 2, 4, 8, 4, 3, 2, 3, 6, 3)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4)
('AK', 'F', 'D', 1, 4, 1, 4, 1, 4, 4, 4, 16, 4, 5, 4, 5, 20, 5)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 5, 1, 5, 5, 5, 0, 1, 0, 0, 0)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 5, 1, 5, 5, 5, 1, 1, 1, 1, 1)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 5, 2, 5, 10, 5, 2, 2, 2, 4, 2)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 5, 1, 5, 5, 5, 3, 1, 3, 3, 3)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 5, 2, 5, 10, 5, 4, 2, 4, 8, 4)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 5, 3, 5, 15, 5, 5, 3, 5, 15, 5)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 5, 3, 5, 15, 5, 6, 3, 6, 18, 6)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 6, 2, 6, 12, 6, 0, 2, 0, 0, 0)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 6, 1, 6, 6, 6, 1, 1, 1, 1, 1)
('AK', 'F', 'D', 1, 3, 1, 3, 1, 6, 3, 6, 18, 6, 2, 3, 2, 6, 2)
('AK', 'F', 'D', 1, 1, 1, 1, 1, 6, 1, 6, 6, 6, 4, 1, 4, 4, 4)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 6, 2, 6, 12, 6, 5, 2, 5, 10, 5)
('AK', 'F', 'D', 1, 2, 1, 2, 1, 6, 2, 6, 12, 6, 6, 2, 6, 12, 6)
('AK', 'F', 'D', 2, 3, 2, 6, 2, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0)
('AK', 'F', 'D', 2, 3, 2, 6, 2, 0, 3, 0, 0, 0, 2, 3, 2, 6, 2)
('AK', 'F', 'D', 2, 1, 2, 2, 2, 0, 1, 0, 0, 0, 3, 1, 3, 3, 3)
('AK', 'F', 'D', 2, 5, 2, 10, 2, 0, 5, 0, 0, 0, 6, 5, 6, 30, 6)
('AK', 'F', 'D', 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0)
('AK', 'F', 'D', 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)
('AK', 'F', 'D', 2, 3, 2, 6, 2, 1, 3, 1, 3, 1, 2, 3, 2, 6, 2)
('AK', 'F', 'D', 2, 2, 2, 4, 2, 1, 2, 1, 2, 1, 3, 2, 3, 6, 3)
('AK', 'F', 'D', 2, 2, 2, 4, 2, 1, 2, 1, 2, 1, 4, 2, 4, 8, 4)
('AK', 'F', 'D', 2, 2, 2, 4, 2, 1, 2, 1, 2, 1, 5, 2, 5, 10, 5)
('AK', 'F', 'D', 2, 5, 2, 10, 2, 1, 5, 1, 5, 1, 6, 5, 6, 30, 6)
('AK', 'F', 'D', 2, 3, 2, 6, 2, 2, 3, 2, 6, 2, 0, 3, 0, 0, 0)
