(5114, 0.99, 1.02, None, None, 0.68, 0.99, 0.99)
(5114, 0.99, 1.02, None, None, 0.68, 0.99, 0.99)
(5114, 0.99, 1.02, None, None, 0.68, 0.99, 0.99)
(5114, 0.99, 1.02, None, None, 0.68, 0.99, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5115, 1.0, 1.02, 0.97, 1.0, 1.0, 0.97, 0.99)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5116, 0.99, 1.0, 1.01, 0.99, 0.98, 0.98, 1.02)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5117, 1.0, 1.05, 1.0, 0.99, 1.02, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5118, 1.02, 0.99, 1.0, 1.01, 1.0, 1.0, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5119, 1.01, 0.99, 0.99, 1.0, 0.99, 1.01, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5120, 1.0, 1.01, 1.03, 1.0, 0.99, 1.0, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
(5121, 1.01, 2.95, 0.98, 1.01, 0.99, 1.01, 1.0)
